"lambda, nm",intensivity (0 deg),intensivity (5 deg),intensivity (10 deg),intensivity (15 deg),intensivity (20 deg),intensivity (25 deg),intensivity (30 deg),intensivity (35 deg),intensivity (40 deg),intensivity (45 deg),intensivity (50 deg),intensivity (55 deg),intensivity (60 deg),intensivity (65 deg),intensivity (70 deg),intensivity (75 deg),intensivity (80 deg),intensivity (85 deg)
1012.549,59.615,58.077,58.077,56.923,61.538,63.846,70.0,75.769,72.308,71.923,65.0,67.308,44.231,38.846,31.154,37.308,11.154,13.077
1012.792,66.165,64.286,61.654,59.774,62.406,63.158,70.301,77.444,75.564,69.549,70.301,71.053,56.015,47.744,31.203,41.729,18.797,19.925
1013.035,56.071,60.714,67.857,62.857,67.5,61.429,65.0,77.143,74.643,72.857,69.643,68.929,62.5,47.143,27.857,28.929,18.571,20.0
1013.278,51.894,56.061,63.636,70.076,60.227,59.47,62.121,69.697,73.485,74.242,64.015,67.424,51.894,42.045,34.47,21.591,18.561,9.848
1013.520,57.955,56.439,60.606,62.879,52.273,60.985,63.258,64.015,71.212,71.97,58.712,59.47,50.758,46.97,32.576,23.864,20.076,11.742
1013.763,60.618,58.301,60.232,69.884,63.32,66.409,71.429,68.726,77.606,72.973,63.707,54.054,53.668,53.282,40.154,31.274,14.672,7.722
1014.006,69.412,67.059,59.216,82.745,70.588,72.941,80.392,70.588,77.647,83.137,68.627,56.471,56.863,60.0,48.235,27.059,23.922,10.196
1014.249,64.574,69.955,55.605,75.785,68.161,68.161,84.305,69.058,78.475,81.166,78.475,69.507,61.435,53.812,41.256,17.937,20.179,8.072
1014.492,66.667,68.075,61.972,74.648,77.465,70.892,80.751,80.282,84.507,80.282,76.056,78.404,64.319,56.808,35.211,25.822,19.249,7.512
1014.735,69.136,69.136,65.021,69.136,77.366,70.782,79.424,73.663,85.185,73.663,74.897,67.49,58.025,57.202,40.329,36.214,20.988,3.704
1014.978,63.74,63.359,64.122,73.282,75.191,63.359,75.954,66.794,74.046,74.809,74.809,59.542,59.542,53.053,37.023,34.733,19.084,2.29
1015.221,68.217,64.341,65.504,68.605,75.194,73.256,74.806,68.605,74.806,76.744,69.38,54.264,62.791,53.488,34.109,34.109,20.543,8.14
1015.464,69.959,66.667,60.082,67.078,67.49,77.778,69.547,72.016,85.185,76.955,71.605,62.551,65.021,50.617,33.745,31.276,13.992,9.053
1015.707,73.387,66.935,62.097,72.581,72.177,88.71,79.435,72.984,87.903,77.823,75.806,75.0,62.5,54.839,46.774,38.306,27.016,21.371
1015.949,71.008,53.782,65.126,61.765,65.546,89.916,81.092,69.328,79.832,70.588,76.05,72.269,56.723,49.58,46.639,38.235,26.891,21.849
1016.192,72.5,55.417,62.917,65.417,60.833,82.917,77.5,72.083,74.167,70.833,71.25,65.417,45.833,47.917,34.583,37.5,22.917,9.167
1016.435,74.661,55.656,68.778,62.443,71.041,67.873,75.113,79.186,69.683,72.398,71.946,67.421,38.914,53.846,34.842,28.507,22.172,3.62
1016.678,65.948,60.776,65.086,56.897,67.241,66.81,75.0,81.034,77.586,72.414,71.983,65.517,42.672,47.414,31.897,24.569,28.879,0.431
1016.921,67.2,56.0,54.8,53.6,67.2,72.0,73.2,70.0,74.0,73.2,66.8,60.4,48.0,52.8,39.2,29.2,23.6,7.6
1017.164,63.404,62.979,57.021,56.17,77.872,80.0,82.979,67.66,77.021,79.574,71.064,63.404,48.085,55.745,41.702,30.638,18.298,14.468
1017.406,65.278,75.926,61.111,64.815,79.167,75.926,81.019,72.685,83.796,81.944,77.315,75.463,49.537,56.944,43.519,34.722,24.537,8.796
1017.649,57.767,69.417,54.854,61.165,60.68,68.932,64.563,57.282,74.757,73.786,62.136,55.34,41.262,46.602,32.039,23.786,22.816,0.0
1017.892,59.898,69.543,61.929,67.005,70.051,67.513,70.051,66.497,84.264,82.234,70.051,59.391,52.284,44.67,30.964,30.964,23.35,7.614
1018.135,70.051,70.558,65.99,67.513,79.188,75.127,75.127,74.112,86.294,72.081,74.619,67.005,55.33,42.64,38.579,24.365,23.35,11.168
1018.378,71.0,70.0,73.0,77.0,80.0,77.5,76.0,73.5,80.5,69.5,82.5,55.5,49.0,45.5,36.5,23.0,23.0,11.0
1018.620,67.403,64.088,82.873,75.691,79.558,71.271,72.376,68.508,78.453,76.796,74.033,65.193,44.751,56.906,37.017,29.282,9.392,0.0
1018.863,63.902,54.634,64.878,71.707,70.732,65.854,64.878,75.61,75.122,67.317,72.683,65.854,40.976,49.268,41.951,33.171,4.878,0.0
1019.106,67.713,47.534,61.435,64.126,69.955,59.193,70.852,73.991,70.404,65.022,67.713,65.919,44.395,43.498,39.013,33.632,8.072,0.0
1019.349,64.22,55.046,66.972,60.092,69.725,72.477,81.651,83.028,76.147,77.523,73.853,68.349,55.505,42.202,31.193,34.404,18.349,4.128
1019.591,68.72,68.246,64.455,67.299,66.351,87.678,84.36,81.991,77.725,81.043,83.412,72.512,59.242,53.555,33.649,34.123,35.071,4.265
1019.834,69.608,76.471,76.471,67.157,80.392,85.294,92.157,84.314,75.98,72.059,82.353,70.588,68.627,60.784,39.706,37.745,39.216,18.137
1020.077,57.339,68.349,68.807,67.89,65.138,77.982,86.239,72.018,66.055,68.349,71.101,68.349,66.055,54.587,35.78,31.193,32.11,17.89
1020.319,61.65,66.019,71.359,60.68,64.078,84.951,88.35,66.019,70.874,78.641,68.932,65.049,62.136,47.087,40.777,30.097,25.243,17.961
1020.562,59.155,67.136,60.094,48.826,65.258,82.16,84.038,62.441,70.892,76.995,62.441,57.277,53.052,43.192,38.028,20.657,8.92,3.756
1020.805,68.817,64.516,61.29,57.527,65.591,79.032,81.183,68.28,80.108,74.194,70.968,54.301,52.151,45.161,26.882,19.355,12.903,0.0
1021.047,75.806,71.505,60.753,62.903,73.656,84.409,79.57,93.548,82.796,79.032,76.344,47.312,56.989,49.462,36.559,21.505,24.194,0.0
1021.290,70.69,66.667,53.448,61.494,71.264,74.138,67.241,83.908,77.586,81.609,63.218,55.172,51.724,43.678,24.713,17.241,9.77,0.0
1021.533,63.889,61.667,55.556,54.444,67.222,62.222,67.222,76.111,64.444,68.889,63.333,57.778,56.111,43.333,25.556,10.0,11.667,0.0
1021.775,57.062,73.446,61.017,50.847,77.966,71.751,83.616,80.791,68.362,71.186,62.712,67.797,54.802,48.023,31.638,5.65,14.124,7.345
1022.018,62.428,72.832,75.723,65.896,82.659,69.364,94.798,89.017,86.127,84.393,61.272,77.457,54.913,50.289,46.821,21.965,24.855,13.295
1022.261,72.611,60.51,78.981,68.79,80.255,67.516,93.631,91.72,100.0,78.981,63.694,66.242,45.86,46.497,40.764,24.204,20.382,8.917
1022.503,58.889,59.444,76.111,65.556,59.444,73.889,82.222,80.0,86.111,71.667,71.111,67.778,45.0,42.778,31.111,23.889,12.778,9.444
1022.746,61.224,64.286,62.755,70.408,74.49,80.102,74.49,69.898,82.653,61.224,77.041,72.449,50.51,43.878,32.653,29.592,14.286,14.286
1022.988,67.5,57.5,61.0,65.0,78.5,68.0,69.0,68.5,75.0,73.5,72.0,73.5,49.5,42.5,36.0,31.0,21.0,7.0
1023.231,73.684,52.105,62.632,68.421,68.421,66.842,65.789,71.053,66.842,72.105,73.158,75.789,52.105,42.105,33.158,19.474,13.158,10.526
1023.474,80.571,69.143,85.143,78.857,74.857,88.0,82.857,77.143,87.429,84.0,81.143,78.857,66.286,70.857,44.0,26.286,14.857,14.857
1023.716,67.702,67.081,80.124,78.261,77.019,86.335,78.882,67.702,83.23,86.957,82.609,60.248,55.901,54.658,29.193,24.224,16.149,6.832
1023.959,62.5,69.444,75.0,81.25,100.0,80.556,98.611,74.306,90.972,93.056,83.333,61.806,54.861,45.139,30.556,24.306,13.194,0.0
1024.201,53.125,60.625,56.25,66.25,94.375,67.5,68.75,71.25,90.0,76.25,76.25,58.75,53.75,26.25,12.5,20.0,9.375,0.0
1024.444,50.0,59.444,51.667,58.333,75.556,53.889,42.778,68.889,79.444,67.222,75.0,62.222,41.667,32.222,20.556,20.556,17.222,0.0
1024.686,61.765,56.471,61.176,55.294,73.529,73.529,58.824,81.176,81.176,74.118,79.412,70.0,43.529,34.706,30.588,25.882,12.353,7.647
1024.929,81.921,69.492,70.056,63.842,70.621,88.701,74.576,93.785,84.181,78.531,84.181,82.486,54.237,42.373,34.463,41.243,14.689,25.989
1025.171,82.927,78.659,81.098,77.439,67.073,90.854,90.244,95.122,76.22,80.488,77.439,84.756,57.317,47.561,31.707,41.463,17.683,28.659
1025.414,89.571,69.939,77.301,74.847,60.736,88.344,98.16,81.595,77.301,82.822,72.393,63.804,74.847,48.466,32.515,42.331,12.27,20.245
1025.656,85.38,70.76,76.023,80.117,73.684,87.135,100.0,76.608,95.322,74.854,83.041,62.573,86.55,53.216,50.877,44.444,21.053,18.129
1025.899,83.333,71.264,73.563,77.011,75.862,89.08,100.0,81.034,97.126,85.057,88.506,67.816,81.034,55.747,51.149,39.08,22.414,22.414
1026.141,88.356,61.644,76.712,97.26,88.356,98.63,100.0,100.0,98.63,94.521,86.301,82.877,91.781,69.178,36.301,26.712,20.548,24.658
1026.384,75.61,61.585,68.902,81.098,73.171,79.878,98.78,92.073,90.244,68.902,71.951,64.634,73.78,63.415,28.659,14.024,15.854,12.805
1026.626,83.537,61.585,54.268,81.707,76.829,84.756,91.463,92.683,90.244,72.561,68.902,71.341,69.512,68.293,44.512,29.268,21.341,15.244
1026.869,79.085,52.941,69.281,84.967,82.353,79.085,83.66,86.275,91.503,75.163,62.745,64.052,84.967,69.935,46.405,39.216,9.15,14.379
1027.111,82.993,76.19,75.51,77.551,84.354,71.429,80.952,83.673,80.272,80.952,62.585,60.544,63.946,49.66,38.776,31.973,17.007,10.884
1027.353,69.677,67.742,77.419,69.677,84.516,85.161,73.548,79.355,90.968,94.839,75.484,55.484,61.29,50.968,36.129,29.032,10.323,14.839
1027.596,68.421,66.082,71.93,64.327,81.287,85.38,84.795,73.684,80.117,81.287,81.871,49.708,53.216,44.444,35.673,41.52,17.544,8.772
1027.838,65.537,68.362,70.621,69.492,76.271,63.277,76.836,81.921,84.181,71.186,70.621,45.198,49.153,47.458,32.768,28.814,20.904,19.209
1028.081,60.588,74.118,61.765,74.706,71.765,63.529,78.235,83.529,94.706,82.353,75.294,60.0,46.471,42.941,48.824,29.412,21.176,17.647
1028.323,56.954,86.093,66.225,66.225,66.225,71.523,80.132,81.457,91.391,82.781,58.278,68.874,51.656,39.073,44.371,31.126,9.272,7.947
1028.565,53.797,72.785,73.418,67.722,71.519,67.722,82.278,67.089,60.127,70.886,58.861,54.43,43.038,36.709,32.278,22.785,12.658,0.0
1028.808,60.403,69.799,64.43,71.141,65.772,51.678,81.208,69.799,53.691,60.403,60.403,59.732,36.242,18.121,33.557,22.148,6.711,0.0
1029.050,63.462,71.795,60.897,70.513,63.462,68.59,71.795,81.41,67.308,60.256,56.41,75.0,57.692,24.359,33.974,34.615,4.487,12.821
1029.292,67.284,61.728,55.556,63.58,66.049,78.395,66.667,74.691,66.049,53.704,61.111,66.049,55.556,29.012,37.037,24.074,4.938,21.605
1029.535,60.452,49.153,63.842,64.972,66.102,77.401,72.881,79.661,66.667,71.186,57.062,53.107,55.932,32.203,39.548,25.424,9.04,16.949
1029.777,52.406,44.92,52.406,58.289,52.941,73.262,78.61,74.332,64.706,66.31,51.872,45.989,56.684,32.62,29.412,26.738,12.834,9.091
1030.019,53.476,54.545,52.941,64.706,66.845,72.193,85.561,68.449,79.144,65.241,64.706,48.128,49.733,41.176,24.599,22.46,22.995,8.556
1030.262,64.072,58.084,52.096,58.084,73.054,73.653,95.808,71.856,83.234,76.647,68.862,44.311,56.886,50.898,28.743,20.958,16.168,8.982
1030.504,74.286,62.143,62.143,62.857,72.143,62.143,90.714,71.429,78.571,75.0,66.429,42.143,60.0,47.857,17.857,12.143,0.0,2.857
1030.746,70.37,62.346,59.877,66.049,64.815,61.728,77.778,75.309,80.247,72.222,64.815,45.679,54.938,45.062,19.136,30.247,5.556,8.025
1030.989,67.797,82.203,74.576,69.492,66.102,65.254,77.966,74.576,83.898,82.203,63.559,59.322,58.475,33.051,15.254,19.492,0.0,0.0
1031.231,74.4,89.6,73.6,76.0,78.4,67.2,87.2,83.2,77.6,66.4,54.4,49.6,64.8,46.4,21.6,4.8,11.2,0.0
1031.473,77.311,94.118,64.706,73.95,94.958,79.832,98.319,75.63,80.672,79.832,73.95,49.58,58.824,54.622,20.168,17.647,17.647,9.244
1031.716,73.984,81.301,70.732,83.74,100.0,88.618,93.496,65.041,96.748,100.0,65.854,56.098,60.163,49.593,37.398,26.016,28.455,19.512
1031.958,54.918,77.869,81.148,74.59,92.623,87.705,81.148,89.344,90.164,100.0,76.23,75.41,59.836,59.016,55.738,18.033,24.59,13.934
1032.200,55.814,85.271,81.395,65.891,84.496,77.519,73.643,91.473,83.721,99.225,78.295,58.915,58.915,68.992,61.24,34.884,37.209,14.729
1032.442,61.765,86.765,76.471,59.559,88.971,69.118,74.265,76.471,75.735,94.853,72.059,61.029,63.971,65.441,55.147,30.882,26.471,14.706
1032.684,71.324,84.559,83.824,68.382,99.265,88.971,94.118,88.235,93.382,100.0,85.294,70.588,62.5,61.029,62.5,38.235,48.529,27.206
1032.927,68.056,78.472,90.278,59.028,100.0,84.722,78.472,77.778,93.056,88.194,78.472,68.056,69.444,50.0,57.639,30.556,32.639,22.222
1033.169,60.355,74.556,84.024,65.089,92.308,69.822,69.822,75.148,88.757,78.107,73.964,71.598,63.314,55.621,37.278,39.645,28.402,23.669
1033.411,55.034,68.456,75.168,63.087,70.47,59.06,66.443,89.933,93.96,69.128,74.497,75.168,54.362,57.047,27.517,37.584,16.107,25.503
1033.653,60.135,59.459,58.784,45.27,66.216,66.892,67.568,81.757,77.703,63.514,58.784,63.514,50.676,60.135,25.0,29.054,22.973,27.703
1033.895,72.5,73.125,76.25,63.125,82.5,83.75,81.25,80.625,80.625,66.875,55.625,63.75,50.625,68.75,37.5,44.375,43.75,39.375
1034.138,67.925,81.132,82.39,77.358,79.245,72.956,88.05,62.264,83.019,71.069,59.119,67.925,46.541,62.264,33.333,32.075,25.157,27.673
1034.380,80.142,75.887,87.943,78.723,73.759,66.667,97.872,65.248,72.34,70.922,70.213,72.34,46.809,56.028,39.716,21.277,19.858,21.986
1034.622,67.568,62.162,74.324,70.27,56.757,65.541,87.162,70.27,64.189,67.568,58.108,55.405,55.405,54.73,32.432,4.73,24.324,17.568
1034.864,64.474,69.737,72.368,76.974,60.526,76.974,82.237,61.184,70.395,65.789,53.289,64.474,73.026,56.579,37.5,5.263,31.579,15.789
1035.106,78.723,75.887,68.085,86.525,77.305,80.142,77.305,74.468,70.213,71.631,55.319,67.376,63.83,53.191,39.007,18.44,18.44,24.823
1035.348,69.079,61.842,65.789,73.684,70.395,74.342,71.711,68.421,73.026,65.789,52.632,57.895,65.132,46.053,42.763,23.684,12.5,22.368
1035.590,60.784,62.745,55.556,65.359,63.399,71.242,66.667,58.17,66.667,59.477,58.17,50.327,45.752,43.137,25.49,33.333,13.725,9.15
1035.833,53.061,70.748,68.707,87.075,77.551,66.667,75.51,61.224,83.673,59.864,61.905,74.15,45.578,54.422,43.537,39.456,27.891,17.687
1036.075,63.889,72.917,68.056,79.167,81.25,76.389,88.194,76.389,75.0,54.861,59.722,63.194,43.056,51.389,47.917,34.722,23.611,20.139
1036.317,56.41,62.821,59.615,75.641,73.077,67.308,81.41,70.513,64.744,48.718,47.436,60.897,46.795,48.718,34.615,32.051,9.615,14.103
1036.559,82.222,72.593,66.667,81.481,80.0,66.667,86.667,78.519,90.37,67.407,62.963,71.852,62.963,57.778,40.741,43.704,20.741,29.63
1036.801,76.119,89.552,75.373,80.597,70.896,57.463,81.343,78.358,96.269,76.119,61.94,71.642,70.149,45.522,39.552,24.627,16.418,30.597
1037.043,63.359,76.336,61.832,61.832,60.305,59.542,65.649,64.122,85.496,67.939,64.122,63.359,67.176,45.802,34.351,12.977,18.321,5.344
1037.285,69.565,76.522,66.087,75.652,79.13,73.043,72.174,75.652,92.174,69.565,81.739,77.391,86.087,58.261,48.696,32.174,20.87,14.783
1037.527,59.35,69.919,68.293,72.358,81.301,77.236,68.293,78.049,80.488,70.732,65.041,60.976,65.854,47.154,52.846,47.154,13.008,13.821
1037.769,66.667,70.94,66.667,79.487,87.179,62.393,76.923,76.068,88.034,79.487,61.538,49.573,63.248,49.573,39.316,47.009,29.06,9.402
1038.011,55.652,65.217,61.739,85.217,86.087,66.957,62.609,68.696,73.043,85.217,65.217,52.174,69.565,44.348,30.435,30.435,33.043,13.043
1038.253,64.167,67.5,53.333,65.0,65.833,70.0,53.333,70.0,63.333,70.0,86.667,60.0,75.833,49.167,31.667,22.5,10.833,17.5
1038.495,49.296,73.944,42.958,66.901,71.127,61.268,44.366,67.606,64.789,66.901,78.169,51.408,54.225,41.549,42.254,33.099,19.014,11.268
1038.737,65.649,74.809,42.748,80.916,65.649,54.962,61.069,74.809,77.863,70.229,73.282,61.069,61.069,37.405,34.351,31.298,33.588,11.45
1038.979,77.895,78.947,36.842,74.737,71.579,57.895,86.316,85.263,72.632,64.211,80.0,87.368,70.526,23.158,25.263,34.737,0.0,0.0
1039.221,80.233,76.744,54.651,65.116,100.0,84.884,100.0,89.535,69.767,65.116,72.093,77.907,62.791,16.279,31.395,19.767,0.0,0.0
1039.463,81.928,86.747,61.446,86.747,100.0,100.0,100.0,91.566,89.157,78.313,95.181,84.337,65.06,19.277,51.807,45.783,14.458,0.0
1039.705,91.87,89.431,80.488,83.74,93.496,100.0,87.805,88.618,88.618,82.927,74.797,64.228,75.61,35.772,58.537,57.724,34.959,26.829
1039.947,87.179,86.325,97.436,68.376,88.889,94.017,90.598,86.325,80.342,97.436,61.538,65.812,66.667,56.41,51.282,62.393,29.06,30.769
1040.189,86.957,58.696,94.565,85.87,96.739,100.0,82.609,79.348,90.217,100.0,66.304,67.391,48.913,54.348,36.957,40.217,4.348,32.609
1040.431,100.0,75.758,95.455,100.0,100.0,100.0,100.0,77.273,100.0,100.0,100.0,96.97,57.576,53.03,46.97,42.424,3.03,19.697
1040.673,87.129,70.297,83.168,83.168,73.267,100.0,85.149,61.386,77.228,90.099,100.0,82.178,74.257,65.347,28.713,29.703,15.842,22.772
1040.915,90.909,69.697,85.859,100.0,89.899,94.949,100.0,89.899,75.758,93.939,100.0,77.778,87.879,76.768,34.343,50.505,25.253,24.242
1041.156,100.0,63.063,64.865,100.0,74.775,70.27,91.892,84.685,81.982,92.793,86.486,72.973,71.171,79.279,33.333,39.64,28.829,19.82
1041.398,86.0,65.0,53.0,88.0,68.0,55.0,72.0,76.0,67.0,76.0,71.0,82.0,67.0,62.0,24.0,3.0,19.0,23.0
1041.640,90.789,96.053,69.737,76.316,71.053,63.158,89.474,76.316,97.368,93.421,76.316,77.632,80.263,56.579,31.579,6.579,3.947,10.526
1041.882,83.019,39.623,66.038,66.038,83.019,83.019,73.585,81.132,100.0,83.019,71.698,52.83,81.132,24.528,0.0,0.0,0.0,0.0
1042.124,90.411,46.575,79.452,86.301,65.753,95.89,82.192,82.192,100.0,86.301,67.123,61.644,58.904,39.726,36.986,28.767,2.74,0.0
1042.366,94.872,56.41,70.513,67.949,85.897,85.897,62.821,79.487,96.154,70.513,74.359,42.308,46.154,55.128,30.769,46.154,0.0,16.667
1042.608,80.233,58.14,75.581,79.07,74.419,69.767,63.953,72.093,79.07,96.512,81.395,72.093,55.814,53.488,19.767,34.884,0.0,18.605
1042.850,71.429,70.536,67.857,80.357,66.964,80.357,69.643,74.107,67.857,75.893,77.679,64.286,70.536,50.0,20.536,41.071,8.929,42.857
1043.091,62.0,68.0,73.0,80.0,71.0,73.0,78.0,86.0,73.0,64.0,57.0,53.0,55.0,36.0,9.0,37.0,8.0,24.0
1043.333,57.143,82.143,86.905,67.857,64.286,64.286,69.048,77.381,75.0,76.19,52.381,60.714,57.143,35.714,25.0,27.381,0.0,9.524
1043.575,84.337,80.723,100.0,96.386,74.699,69.88,69.88,67.47,83.133,77.108,73.494,62.651,63.855,27.711,37.349,34.94,0.0,13.253
1043.817,53.535,41.414,70.707,59.596,60.606,52.525,50.505,53.535,50.505,54.545,72.727,57.576,45.455,25.253,11.111,11.111,0.0,0.0
1044.059,61.905,60.317,85.714,93.651,88.889,66.667,84.127,57.143,80.952,82.54,84.127,90.476,55.556,33.333,0.0,20.635,0.0,0.0
1044.300,70.0,66.25,93.75,91.25,95.0,67.5,75.0,63.75,70.0,100.0,76.25,87.5,60.0,40.0,26.25,41.25,6.25,0.0
1044.542,80.597,86.567,82.09,68.657,88.06,44.776,100.0,53.731,65.672,100.0,91.045,70.149,31.343,43.284,25.373,49.254,8.955,0.0
1044.784,84.27,100.0,79.775,74.157,76.404,55.056,100.0,89.888,91.011,79.775,95.506,76.404,42.697,44.944,43.82,56.18,23.596,2.247
1045.026,78.571,100.0,96.429,61.905,85.714,64.286,100.0,100.0,97.619,100.0,96.429,64.286,61.905,52.381,46.429,47.619,45.238,23.81
1045.267,97.468,100.0,81.013,68.354,81.013,78.481,100.0,100.0,70.886,100.0,84.81,72.152,69.62,46.835,31.646,44.304,37.975,22.785
1045.509,100.0,93.59,85.897,84.615,98.718,84.615,100.0,97.436,87.179,89.744,84.615,75.641,84.615,75.641,26.923,50.0,33.333,35.897
1045.751,100.0,100.0,67.143,100.0,100.0,98.571,97.143,87.143,100.0,100.0,70.0,61.429,81.429,58.571,21.429,21.429,45.714,21.429
1045.993,100.0,84.058,55.072,100.0,78.261,88.406,95.652,97.101,79.71,94.203,78.261,65.217,59.42,53.623,39.13,4.348,44.928,23.188
1046.234,96.667,100.0,51.111,100.0,75.556,82.222,92.222,94.444,75.556,67.778,63.333,66.667,66.667,46.667,61.111,25.556,40.0,27.778
1046.476,85.227,100.0,72.727,92.045,100.0,100.0,97.727,97.727,81.818,90.909,62.5,70.455,54.545,44.318,60.227,35.227,59.091,20.455
1046.718,77.922,87.013,100.0,92.208,100.0,100.0,100.0,100.0,66.234,76.623,83.117,59.74,48.052,44.156,44.156,41.558,49.351,1.299
1046.959,97.701,87.356,100.0,100.0,94.253,96.552,97.701,88.506,64.368,72.414,75.862,59.77,70.115,58.621,40.23,43.678,55.172,40.23
1047.201,87.805,81.707,93.902,73.171,74.39,82.927,100.0,54.878,64.634,86.585,52.439,63.415,67.073,50.0,32.927,29.268,37.805,45.122
1047.443,80.899,97.753,57.303,57.303,57.303,69.663,94.382,52.809,49.438,68.539,47.191,64.045,57.303,56.18,34.831,29.213,29.213,31.461
1047.684,93.846,100.0,69.231,49.231,46.154,60.0,87.692,69.231,73.846,98.462,47.692,38.462,47.692,43.077,43.077,1.538,12.308,1.538
1047.926,78.571,100.0,88.095,59.524,50.0,48.81,83.333,66.667,100.0,84.524,58.333,52.381,66.667,53.571,58.333,26.19,35.714,3.571
1048.168,100.0,100.0,100.0,100.0,82.258,70.968,100.0,77.419,100.0,85.484,66.129,85.484,59.677,59.677,67.742,54.839,46.774,0.0
1048.409,100.0,87.143,87.143,78.571,98.571,88.571,87.143,65.714,90.0,72.857,55.714,91.429,41.429,42.857,50.0,70.0,51.429,0.0
1048.651,100.0,92.0,86.667,90.667,100.0,98.667,100.0,90.667,100.0,88.0,94.667,100.0,69.333,56.0,70.667,65.333,61.333,17.333
1048.892,90.816,78.571,55.102,92.857,85.714,87.755,90.816,71.429,100.0,89.796,81.633,74.49,77.551,59.184,61.224,45.918,48.98,26.531
1049.134,77.273,59.091,41.818,76.364,71.818,73.636,65.455,53.636,88.182,71.818,64.545,73.636,61.818,47.273,37.273,26.364,33.636,23.636
1049.376,76.238,66.337,23.762,51.485,69.307,56.436,66.337,47.525,80.198,49.505,63.366,53.465,38.614,33.663,41.584,26.733,3.96,6.931
1049.617,82.609,75.0,44.565,68.478,71.739,48.913,76.087,45.652,64.13,68.478,61.957,56.522,54.348,35.87,61.957,16.304,5.435,39.13
1049.859,97.701,81.609,87.356,100.0,85.057,66.667,78.161,68.966,87.356,85.057,85.057,94.253,51.724,45.977,74.713,48.276,25.287,58.621
1050.100,96.97,100.0,100.0,98.485,100.0,87.879,78.788,59.091,100.0,95.455,75.758,71.212,69.697,63.636,62.121,50.0,30.303,36.364
1050.342,88.0,100.0,80.0,100.0,100.0,82.0,100.0,52.0,100.0,100.0,64.0,60.0,50.0,76.0,66.0,0.0,16.0,0.0
1050.583,79.71,100.0,75.362,100.0,92.754,81.159,81.159,47.826,100.0,100.0,52.174,75.362,79.71,59.42,33.333,28.986,13.043,18.841
1050.825,77.193,75.439,89.474,100.0,71.93,100.0,100.0,59.649,84.211,100.0,26.316,71.93,100.0,68.421,14.035,47.368,40.351,8.772
1051.066,97.959,67.347,100.0,100.0,73.469,100.0,100.0,100.0,95.918,100.0,83.673,44.898,83.673,91.837,36.735,57.143,38.776,6.122
1051.308,84.286,78.571,77.143,88.571,95.714,100.0,72.857,100.0,100.0,82.857,70.0,34.286,72.857,70.0,20.0,48.571,28.571,0.0
1051.549,71.053,60.526,57.895,47.368,100.0,90.789,67.105,78.947,76.316,93.421,46.053,35.526,46.053,28.947,26.316,21.053,19.737,21.053
1051.791,90.278,65.278,81.944,62.5,100.0,100.0,93.056,95.833,70.833,88.889,63.889,79.167,44.444,48.611,36.111,25.0,37.5,27.778
1052.032,71.429,70.13,77.922,63.636,70.13,54.545,54.545,61.039,72.727,63.636,44.156,50.649,51.948,23.377,29.87,2.597,14.286,0.0
1052.274,73.333,93.333,93.333,56.667,56.667,61.667,53.333,66.667,78.333,60.0,3.333,20.0,30.0,16.667,25.0,0.0,6.667,0.0
1052.515,100.0,78.125,73.438,84.375,31.25,75.0,46.875,54.688,73.438,59.375,6.25,53.125,26.563,48.437,40.625,23.438,0.0,3.125
1052.757,98.765,100.0,80.247,85.185,71.605,79.012,71.605,59.259,87.654,77.778,55.556,80.247,40.741,87.654,43.21,51.852,25.926,37.037
1052.998,89.773,95.455,89.773,72.727,95.455,72.727,68.182,75.0,88.636,86.364,52.273,57.955,47.727,80.682,51.136,42.045,38.636,23.864
1053.240,70.175,100.0,100.0,92.982,100.0,89.474,89.474,82.456,100.0,89.474,71.93,47.368,52.632,63.158,42.105,45.614,10.526,1.754
1053.481,68.293,80.488,93.902,57.317,81.707,78.049,67.073,68.293,73.171,60.976,64.634,46.341,45.122,39.024,28.049,50.0,50.0,3.659
1053.723,66.667,50.877,56.14,33.333,43.86,59.649,49.123,78.947,49.123,56.14,54.386,43.86,24.561,21.053,0.0,0.0,35.088,0.0
1053.964,100.0,63.83,46.809,38.298,27.66,85.106,70.213,51.064,61.702,100.0,55.319,59.574,70.213,27.66,10.638,0.0,21.277,0.0
1054.205,70.0,60.0,84.0,66.0,56.0,54.0,74.0,30.0,54.0,100.0,62.0,42.0,54.0,70.0,18.0,0.0,22.0,0.0
1054.447,68.493,67.123,95.89,58.904,72.603,89.041,52.055,63.014,52.055,90.411,60.274,61.644,54.795,71.233,30.137,20.548,45.205,19.178
1054.688,90.741,66.667,88.889,53.704,55.556,98.148,40.741,61.111,37.037,62.963,27.778,25.926,35.185,48.148,3.704,0.0,31.481,0.0
1054.930,79.661,71.186,62.712,77.966,50.847,86.441,38.983,45.763,15.254,33.898,20.339,5.085,32.203,49.153,23.729,0.0,20.339,23.729
1055.171,71.93,92.982,80.702,100.0,59.649,100.0,87.719,89.474,36.842,31.579,54.386,47.368,87.719,100.0,56.14,54.386,28.07,19.298
1055.412,68.182,100.0,63.636,90.909,57.576,66.667,56.061,78.788,56.061,22.727,74.242,62.121,66.667,51.515,21.212,36.364,43.939,1.515
1055.654,88.06,100.0,91.045,100.0,91.045,74.627,55.224,98.507,79.104,55.224,70.149,76.119,67.164,47.761,44.776,32.836,73.134,31.343
